,State,Year,NO2 Mean,O3 Mean,SO2 Mean,CO Mean,Pollution Index
272,Minnesota,2011,7.521111348432042,27.551158536585284,0.8922807961672462,214.675120209059,250.63967089024356
273,Minnesota,2012,6.409370177419357,35.08299999999998,0.3922276411290318,151.200258064516,193.08485588306436
274,Minnesota,2014,6.23165954040403,25.247356060606055,0.41520928787878775,251.82069065656597,283.71491554545486
275,Minnesota,2015,6.645456237226287,26.11510145985393,0.7046586452554756,283.03180802919684,316.4970243715325
276,Missouri,2000,16.872749911059547,27.760803557617958,4.145461887084285,522.0404810518166,570.8194964075784
277,Missouri,2001,17.243857965986418,29.46847392290251,4.293489820294791,494.7629897959164,545.7688115051001
278,Missouri,2002,17.38512719953048,28.731589201878,4.103031720657275,584.1095422535202,634.329290375586
279,Missouri,2003,16.529459207459205,28.808603729603714,3.6032317097902067,567.2352004661979,616.176495113051
280,Missouri,2004,13.870773632558082,25.585274418604598,3.4189968802325534,550.4802360465098,593.3552809779051
281,Missouri,2005,12.615151787878752,32.609044289044256,3.179018827505826,483.1221643356638,531.5253792400927
282,Missouri,2006,13.149854323943678,28.70296713615027,3.2980340328638493,416.24955868544674,461.40041417840456
283,Missouri,2007,12.82610670616114,31.56377725118494,3.436059853080567,414.6821184834122,462.5080622938388
284,Missouri,2008,12.108717339534868,28.429948837209274,2.8067672209302303,359.5528999999994,402.89833339767375
285,Missouri,2013,12.03847475510205,24.133250728862972,2.4882097842565614,258.56419387755045,297.22412914577205
286,Missouri,2014,11.834839902506964,25.086002785515387,2.130938194986071,254.71200835654574,293.76378923955417
287,Missouri,2015,13.109978697841774,20.68346043165465,1.3924375341726625,269.5259028776973,304.7117795413664
288,Missouri,2016,12.485846530612262,23.04571428571428,1.1153763775510206,323.1519081632652,359.7988453571428
289,Nevada,2001,5.876263130434789,30.838217391304422,0.2875264293478262,67.51649456521736,104.5185015163044
290,Nevada,2002,2.9950511350574707,41.216692528735656,0.061869807471264346,44.89013793103451,89.1637514022989
291,Nevada,2003,2.3455944277108407,41.38600602409628,0.013993472891566258,2.429478915662652,46.17507284036134
292,Nevada,2010,22.342166699999993,18.22939999999999,0.4304355,289.6734000000002,330.6754022000002
293,Nevada,2011,16.665880235616456,26.886372602739687,0.5022216835616442,295.88597397260196,339.9404484945197
294,Nevada,2012,14.147347522222251,31.57218888888892,0.37438249305555554,257.55990972222173,303.6538286263885
295,Nevada,2013,16.23553077101446,28.116846376811612,0.4997287318840572,305.98229999999955,350.83440587970966
296,Nevada,2014,13.541735445086722,31.490459537572146,0.37427555924855543,275.2459999999995,320.65247054190695
297,Nevada,2015,13.305497062003218,31.49623211446742,0.39295069872813987,268.5387058823529,313.7333857575517
298,Nevada,2016,17.42081515384616,22.641166666666663,0.37936950641025635,323.2206089743588,363.6619603012819
299,New Hampshire,2002,9.989336059782595,30.568168478260823,1.110621652173912,279.5155489130435,321.18367510326084
300,New Hampshire,2003,9.368332373563241,28.95131034482751,1.3233987298850582,336.5828333333338,376.2258747816096
301,New Hampshire,2004,9.768453239130428,26.89842391304342,2.3561168315217356,256.2356440217392,295.25863800543476
302,New Hampshire,2005,9.146547134328376,26.301293532338303,3.006628592039803,456.7639751243788,495.2184443830853
303,New Hampshire,2006,7.333276811428557,28.569491428571407,1.5190430171428582,349.45167428571426,386.8734855428571
304,New Hampshire,2007,7.621771135869574,28.604163043478327,1.244659494565216,459.5218668478257,496.99246052173885
305,New Hampshire,2008,7.219969087912101,27.778604395604418,1.3260550934065929,507.567282967033,543.8919115439561
306,New Hampshire,2009,8.225157850467287,22.29763177570092,1.4825220308411209,372.49145981308556,404.49677147009487
307,New Hampshire,2010,7.668570667910461,29.611966417910367,0.9733833320895546,442.15409888059736,480.4080192985077
308,New Hampshire,2014,4.442317022988509,25.634517241379314,0.913755327586206,189.9287816091956,220.91937120114963
309,New Hampshire,2015,3.3202604301676115,29.951354748603368,0.8291063086592195,183.941029329608,218.0417508170382
310,New Hampshire,2016,4.294245949152546,31.650966101694884,0.818882152542373,208.97485593220344,245.73895013559326
311,New Jersey,2000,20.5221819093445,20.28053277545327,6.277910829149231,584.8397656903758,631.9203912043228
312,New Jersey,2001,23.120570172264415,22.38785373781146,5.736811509209097,616.9852307692306,668.2304661885156
313,New Jersey,2002,24.074683953555862,23.180811320754657,5.427977851233672,583.8479985486206,636.5314716741648
314,New Jersey,2003,23.698987366412297,21.160725190839685,6.685170118320633,648.0552506361327,699.6001333117052
315,New Jersey,2004,19.240871952654242,21.933906743185013,5.605666237446187,518.0822525107602,564.8626974440457
316,New Jersey,2005,19.856827017760594,23.923578378378345,4.92306931737452,467.0705992277988,515.7740739413123
317,New Jersey,2006,17.475928888579418,24.464342618384453,3.9079021086350916,377.0193036211701,422.86747723676905
318,New Jersey,2007,18.006937571328194,24.164489107519383,3.657820973295852,286.54061138439897,332.3698590365424
319,New Jersey,2008,15.715290458955216,26.259660447761192,3.273721143656716,237.1200223880594,282.3686944384325
320,New Jersey,2011,21.035292152298826,22.285982758620715,1.9554864252873556,358.82982471264387,404.1065860488508
321,New Jersey,2012,15.60911432615892,25.578552980132464,1.1821660645695362,283.3600902317878,325.72992360264874
322,New Jersey,2013,15.236752999999963,24.27612205270444,0.5411560686546457,277.7091789181694,317.7632100395285
323,New Jersey,2014,16.08126917966571,23.692694986072404,0.590643168523676,279.19156337047417,319.55617070473596
324,New Jersey,2015,15.023080195918322,24.570387755101933,0.292289215646258,284.21984353741607,324.1056007040826
325,New Mexico,2011,13.406795132956153,32.71685289957569,0.40403363366336653,205.52209476661946,252.04977643281467
326,New Mexico,2012,13.742087632311994,31.96546796657381,0.6469370766016728,184.37641922005523,230.7309118955427
327,New Mexico,2013,11.770744002789387,33.06059414225942,0.789340518828451,214.93143654114422,260.5521152050215
328,New Mexico,2014,11.614180335187799,30.88337134909579,0.5355299916550765,220.87208136300416,263.9051630389428
329,New Mexico,2015,11.18275251988638,29.84992045454539,0.6866199644886364,229.498055397727,271.21734833664743
330,New York,2000,23.1671911774707,21.251528692879834,7.182328001594027,462.4690855472896,514.0701334192341
331,New York,2001,25.031920218513626,20.93624254561631,7.795533376724546,493.43594882064957,547.1996449615041
332,New York,2002,23.964214887710924,22.017362409638533,6.823424346987941,441.8202024096385,494.6252040539759
333,New York,2003,22.882432662291766,21.157818778394777,7.447009673902062,529.5775537607249,581.0648148753135
334,New York,2004,20.89026436152892,21.11687792848345,6.997804568927248,436.5447546239197,485.5497014828593
335,New York,2005,21.335947024497784,22.630218520333134,7.351623626653641,399.6898402743737,451.00762944585824
336,New York,2006,19.239111933253895,23.70131903059191,4.69935854827178,319.3869876837464,367.026777195864
337,New York,2007,18.541223912418463,23.019917647058808,4.960159861764724,366.19991013071274,412.72121155195475
338,New York,2008,16.704222550000022,24.348337499999843,4.54856282256945,315.404801388883,361.0059242614523
339,New York,2009,12.976843763190155,25.202734969325228,3.345175070245373,240.13863190183238,281.6633857045931
340,New York,2010,12.980506333598782,28.120914012738933,3.039181735668799,304.9239156050897,349.0645176870962
341,New York,2011,13.088026804234882,25.910588094286904,2.483608524370752,277.6308078306028,319.11303125349536
342,New York,2012,18.094765563611404,24.573976744185963,2.5156718166894647,343.4708255813967,388.6552397058835
343,New York,2013,17.91965873786402,24.628091539528437,1.8067857808599221,305.6751373092939,350.0296733675463
344,New York,2014,16.920592256302573,24.053095238095256,1.4327756841736676,274.94524369748,317.3517068760515
345,New York,2015,17.16599353867408,23.756726519336965,1.0049649689226547,261.8832589779015,303.8109440048352
346,New York,2016,17.847472824267797,23.971518828451917,1.0514274393305456,293.64390794978976,336.51432704184003
347,North Carolina,2000,15.173354588397789,34.65238950276241,3.6605650524861924,618.2475414364644,671.7338505801108
348,North Carolina,2001,13.85361430094045,33.746680250783776,3.2804240799373003,539.9078025078368,590.7885211394982
349,North Carolina,2002,12.26552098017623,37.1352819383259,2.7364961332599202,432.54522687224596,484.682525924008
350,North Carolina,2003,11.956116214043066,30.765832389580964,2.889653042468854,485.78629218572945,531.3978938318223
351,North Carolina,2004,10.630065490430601,30.785011961722528,2.369893836124398,429.90489952153035,473.68987080980787
352,North Carolina,2005,12.433632451162758,32.03882790697675,2.1561983906976736,517.7355674418596,564.3642261906969
353,North Carolina,2006,12.285188430555568,32.401222222222316,2.6581683935185216,403.5735486111108,450.91812765740724
354,North Carolina,2007,13.916445365013692,29.454453168044033,2.9402462073002766,375.2893650137738,421.60050975413185
355,North Carolina,2008,11.20820337190089,28.04935537190092,2.0702668746556494,322.85143663911754,364.179262257575
356,North Carolina,2009,9.851958402857155,25.92146571428568,0.802151499999999,293.876041428571,330.4516170457138
357,North Carolina,2010,11.689251356741574,28.40465730337063,0.9044115351123624,328.66650421348294,369.6648244087075
358,North Carolina,2011,9.9951739226442,29.280112517580985,0.5708105450070311,338.9694142053429,378.81551119057514
359,North Carolina,2012,8.671511397727276,28.014240259740063,0.23376943749999915,280.4061826298695,317.3257037248368
360,North Carolina,2013,8.482232184659129,25.43567329545449,0.2538279133522726,288.644733664773,322.8164670582389
361,North Carolina,2014,7.744522128651322,26.798354257302726,0.3319869900559366,269.44820696084656,304.3230703368565
362,North Carolina,2015,6.945403845499622,26.819333097094177,0.27141563465627266,258.9398972360037,292.9760498132537
363,North Carolina,2016,7.4712138382978734,29.335038297872316,0.23583964468085125,247.23610425531862,284.2781960361697
364,North Dakota,2008,5.3477361690962235,24.832457725947442,0.19270831778425654,173.17455685131142,203.54745906413933
365,North Dakota,2009,4.921614116343481,25.200299168975132,0.267746181440443,165.74422160664722,196.13388107340626
366,North Dakota,2010,5.418301605479465,26.45503287671228,0.281607457534247,171.8779232876708,204.0328652273968
367,North Dakota,2011,4.477427017441871,25.588098837209294,0.27706504796511566,165.14726598837154,195.48985689098782
368,North Dakota,2012,4.581983247252721,25.031936813186817,0.2248054945054945,174.15960164835107,203.9983272032961
369,North Dakota,2013,4.762328991999997,29.30984399999998,0.2160618260000002,155.5206759999996,189.8089108179996
370,North Dakota,2014,4.481842769105692,27.108730081300806,0.15634254227642283,161.114359349593,192.86127474227592
371,North Dakota,2015,4.2990242674772245,24.690896656534964,0.12183230395136774,171.79530243161042,200.90705565957398
372,North Dakota,2016,4.671009923076932,25.867692307692288,0.24749544505494528,185.92069780219816,216.70689547802232
373,Ohio,2009,4.50915114071857,28.097691616766383,2.7282798727544932,336.2772365269461,371.61235915718555
374,Ohio,2010,5.079082437158467,38.08820765027315,1.4739800683060122,322.60916120218553,367.25043135792316
375,Ohio,2011,14.719710548501729,24.95075215845626,4.610093956830879,284.70554393092823,328.9861005947171
376,Ohio,2012,13.829280486876629,23.369489501312284,3.110030160761163,277.1736692913391,317.48246944028915
377,Ohio,2013,12.638240598859287,23.42930703422054,2.315379180608368,242.90124429658053,281.28417111026874
378,Ohio,2014,12.016027368129357,23.705387066974595,2.262784156581995,248.4572394919192,286.44143808360514
379,Ohio,2015,12.478634697078405,23.92558585340847,2.2220453856996407,270.0671330087157,308.69339894490224
380,Ohio,2016,9.760795330555565,25.508180555555576,1.6869930083333369,278.65674305555524,315.6127119499997
381,Oklahoma,2000,4.770656379182161,37.324507434944195,0.8520764553903354,47.97740148698887,90.92464175650557
382,Oklahoma,2001,8.271933951394404,34.31609083665341,1.0042250478087629,33.36790996015929,76.96015979601586
383,Oklahoma,2002,6.610263726384361,31.258792616720918,1.0158369728555905,60.06782464712246,98.95271796308333
384,Oklahoma,2003,6.296427039007111,35.48825886524826,1.0501872535460983,42.236546690307364,85.07141984810883
385,Oklahoma,2004,5.396609140934294,32.47035312747431,0.9094590989707021,15.515440221694472,54.291861589073775
386,Oklahoma,2005,8.13478026585366,33.96279024390247,0.4126972878048778,16.906630487804893,59.41689828536589
387,Oklahoma,2006,7.8733028659003645,30.522582375479004,1.9068094252873569,112.29207088122605,152.5947655478928
388,Oklahoma,2007,7.787240848594752,26.173961922030795,0.6539768912058035,206.99953445149586,241.6147141133272
389,Oklahoma,2008,6.230807606321843,26.591767241379248,0.5917958721264369,152.3881774425285,185.80254816235603
390,Oklahoma,2009,6.454745428571412,28.389079957356056,0.6540591551172729,218.55865458422087,254.0565391252656
391,Oklahoma,2010,6.441627653771769,29.254605415860738,0.793962387814311,217.8528022243707,254.3429976818175
392,Oklahoma,2011,6.743543981755994,35.8186499429875,0.8421996271379689,228.10067787913542,271.50507143101686
393,Oklahoma,2012,6.482661610328666,32.623923122065904,0.4582978750000003,168.74380311032903,208.3086857177236
394,Oklahoma,2013,6.744320405817171,30.170722991689672,0.34730523545706377,172.4958303324099,209.75817896537382
395,Oklahoma,2014,6.0227435988023945,29.89889071856286,0.1692734401197608,157.0943330838328,193.1852408413178
396,Oklahoma,2015,7.805979408988764,26.096294382022638,0.693180137078651,239.57214044943817,274.1675943775282
397,Oklahoma,2016,8.125384904109598,25.68779452054795,1.4898447945205473,277.5481917808218,312.8512159999999
398,Oregon,2007,11.425320463203457,17.612108225108308,1.1652148636363648,330.53055844155824,360.7332019935064
399,Oregon,2008,10.95249708841465,19.139314024390234,0.9716905564024407,336.2149557926833,367.27845746189064
400,Oregon,2009,10.359543484149873,19.25165129682991,1.6073562622478352,324.4238429394809,355.6423939827085
401,Oregon,2010,9.054466978082166,19.020553424657574,1.338063201369862,324.4661986301368,353.8792822342464
402,Oregon,2011,9.132214090062119,18.564717391304335,0.7425561102484463,336.89557142857035,365.33505902018527
403,Oregon,2012,9.063791746913585,21.104802469135805,0.6284328317901247,296.1488842592587,326.9459113070982
404,Oregon,2013,9.730130672672683,17.59111111111108,1.0765544954954958,292.2472357357347,320.64503201501395
405,Oregon,2014,8.553654308845566,20.88637781109446,0.8413214002998489,242.34000149924978,272.62135501948967
406,Oregon,2015,9.187567528767092,19.680350684931494,0.4662645260273974,275.1505698630138,304.4847526027398
407,Pennsylvania,2000,16.130557786367028,24.540702556158216,5.154716495584793,302.5496960495742,348.37567288768423
408,Pennsylvania,2001,15.96563053802421,27.188432785374037,5.269352699032093,320.83088938392945,369.2543054063598
409,Pennsylvania,2002,14.585166641840281,28.253973774913856,5.051256175558207,260.63189614866167,308.522292740974
410,Pennsylvania,2003,14.06098984939209,25.34669878419444,4.913716502659562,266.11442477203553,310.4358299082816
411,Pennsylvania,2004,13.626997859384405,24.40713050694052,4.591875559067577,326.30518964996776,368.9311935753602
412,Pennsylvania,2005,13.449164729733788,27.74932235879426,5.491304976148657,213.49479060579412,260.18458267047083
413,Pennsylvania,2006,12.460241873918253,27.40702595797256,5.0030288249553925,231.31111962642328,276.18141628326947
414,Pennsylvania,2007,12.142219613172001,28.704102822580708,5.170531890322562,238.0835786962391,284.1004330223144
415,Pennsylvania,2008,11.101861499021652,27.023814529802785,3.9792499131994195,184.91549100039308,227.02041694241694
416,Pennsylvania,2009,10.6518208836627,25.312007236292615,3.5445857933481686,235.36362468689185,274.8720386001953
417,Pennsylvania,2010,10.94291599555006,28.052498393078064,2.9196113426452572,268.2953156983943,310.21034142966766
418,Pennsylvania,2011,11.238375840566565,24.840284002179057,2.1361014839295467,231.96090294171037,270.17566426838556
419,Pennsylvania,2012,11.092222734551365,24.558109260254128,2.190938877216549,222.5392241626376,260.38049503465965
420,Pennsylvania,2013,9.623867809705315,24.817554072790184,2.100690687868296,166.30085788561698,202.84297045598078
421,Pennsylvania,2014,9.266645783291748,26.065943890274355,2.254288904239402,189.98169201995162,227.56857059775712
422,Pennsylvania,2015,6.997646953524609,27.685623518402963,1.3503994457267645,173.2895254210859,209.32319533874022
423,Pennsylvania,2016,7.415981063157899,27.91888571428576,1.0580259293233072,94.98146691729299,131.37435962405996
424,Rhode Island,2011,5.383758893939392,30.740999999999964,0.16170763636363653,190.79410227272737,227.08056880303036
425,Rhode Island,2012,6.288014812133078,31.461733855185845,0.6513003933463781,219.47283561643792,257.8738846771032
426,Rhode Island,2013,7.559365497175131,29.8939237288137,0.6920374844632766,223.64633615819207,261.79166286864415
427,Rhode Island,2014,7.303875299860515,29.158567642956783,0.6172900097628996,229.03997768479704,266.11971063737724
428,Rhode Island,2015,7.640185122222213,29.185163888888876,0.3330224111111119,231.6014569444437,268.7598283666659
429,Rhode Island,2016,7.740604504132238,32.33368595041319,0.3658904958677689,234.15871900826508,274.59889995867826
430,South Carolina,2003,2.355526345454541,32.03885454545459,0.7008374045454544,260.56556818181815,295.6607864772727
431,South Carolina,2006,2.0479737068965496,33.52768965517246,1.2169430718390792,144.34892528735583,181.1415317212639
432,South Carolina,2007,2.030434320132013,32.38223432343229,0.8810214438943899,130.8132326732669,166.10692276072558
433,South Carolina,2008,1.7397764643962852,30.829743034055767,0.8244518421052629,127.65559752321879,161.0495688637761
434,South Carolina,2009,1.450361574394462,28.97945674740483,0.5427266782006933,66.2947923875431,97.26733738754308
435,South Carolina,2010,1.4259290818965524,32.57925862068965,0.6528509504310347,86.61570043103447,121.27373908405171
436,South Carolina,2016,9.31217068965516,29.760551724137947,0.23128932758620688,158.05722413793106,197.36123587931036
437,South Dakota,2011,6.187938959097303,30.389317348377944,0.43378950775740405,190.5393892806769,227.55043509590953
438,South Dakota,2012,6.237231801369868,31.63196438356168,0.4767846363013689,192.36813561643788,230.71411643767078
439,South Dakota,2013,4.065520119885119,31.06974946159359,0.42917289770279643,163.6868686288609,199.25131110804242
440,South Dakota,2014,5.041007641350209,31.174499296765102,0.7045552025316449,187.65247538677846,224.57253752742542
441,South Dakota,2015,4.731271003252032,24.08431382113821,0.3654825406504074,194.65870569105604,223.8397730560967
442,Tennessee,2002,3.08569240821918,33.871802739725986,1.2277952739726,1000.0,1038.1852904219177
443,Tennessee,2003,4.821396421568629,34.20176470588236,1.309253348039216,1000.0,1040.3324144754902
444,Tennessee,2008,1.250008350282484,35.08462711864401,1.3559292655367234,205.31837288135617,243.00893761581938
445,Tennessee,2009,0.7605121170886076,38.652490506329066,0.6942489620253228,163.78347943037886,203.89073101582187
446,Tennessee,2010,0.8958425559566805,44.34198916967497,0.8818676046931411,178.7712382671477,224.8909375974725
447,Tennessee,2015,0.7755725399568039,37.54858963282933,0.10159327645788312,167.21855291576634,205.64430836501035
448,Tennessee,2016,1.011591173913044,37.96459006211183,0.1368034689440994,186.19083850931727,225.30382321428624
449,Texas,2000,16.346747500994017,24.589549204771405,2.726069095675944,436.66817147117473,480.3305372726161
450,Texas,2001,16.241309458959492,25.967206936416297,1.7270888770712878,384.69137456647445,428.62697983892156
451,Texas,2002,16.09399855229081,28.803292330677166,0.36111101568725046,340.581887450199,385.84028934885424
452,Texas,2003,15.609971177159672,27.017634333821537,2.0365091941800846,460.08298901903254,504.74710372419383
453,Texas,2004,13.785695002874617,24.73440352137971,2.010291317103843,343.8015738411766,384.33196368253476
454,Texas,2005,13.879088825776531,27.121767940021172,2.2697776960014275,314.7234005712237,357.99403503302284
455,Texas,2006,13.523946258084814,25.674212244897873,1.8484827792778622,262.1536309262165,303.2002722084771
456,Texas,2007,13.107004495880556,24.283041194644692,1.2479192559217287,229.21194953655746,267.84991448300445
457,Texas,2008,10.624742532339297,24.72001047753381,0.7728803574450965,224.06947551883056,260.18710888614874
458,Texas,2009,8.671117821718283,23.98075785313119,0.6684406135843529,200.13256875389592,233.45288504232974
459,Texas,2010,10.823314394742109,25.233743079068006,0.8289956869149584,228.1135470025811,264.9996001633062
460,Texas,2011,10.374971843638876,27.571723532028308,0.6344638368549779,198.4267882562181,237.00794746874024
461,Texas,2012,10.31644528457504,27.163398530954694,0.5638771177334692,182.51485414479623,220.55857507805945
462,Texas,2013,9.571832681389168,26.478036865538947,0.38636808459483635,175.51323161174656,211.9494692432695
463,Texas,2014,9.534497269022216,25.291486446064656,0.32398238801645407,178.3381567582628,213.48812286136615
464,Texas,2015,9.252532879310294,24.90359157716225,0.2583059338609384,207.62916153192919,242.04359192226266
465,Texas,2016,10.357078990476175,26.514834285714343,0.3216947799999995,227.26722000000314,264.46082805619363
466,Utah,2011,18.20191779501382,27.01141828254845,0.9578963753462582,346.0753171745153,392.24654962742386
467,Utah,2012,8.553960392510389,36.994091539528505,0.22075977531206714,377.31757628294,423.086387990291
468,Utah,2013,12.847583547283788,34.55843460764597,0.27509715694164977,331.8700985915495,379.5512139034209
469,Utah,2014,14.296005786624239,27.41368152866229,0.4842702101910827,328.7886162420373,370.9825737675149
470,Utah,2015,16.98169298023717,27.733814229248978,0.25112183596837956,360.3385652173915,405.305194262846
471,Utah,2016,31.515873142857128,13.307619047619049,0.6617261666666667,515.1339999999999,560.6192183571427
472,Virginia,2000,17.915558894736904,22.60862175962284,9.042594210133542,644.4279135899457,693.9946884544389
473,Virginia,2006,13.026680567967103,25.570743737166463,3.9241712917864446,470.99621026694075,513.5178058638608
474,Virginia,2007,11.786961742120349,29.76913753581654,3.8227723920725833,436.69014995224563,482.0690216222551
475,Virginia,2008,9.988765413111329,26.879800728407922,2.9812686272112376,348.5645088449544,388.4143436136849
476,Virginia,2009,11.938866516579415,26.45143979057593,2.6542200890052414,322.8098490401399,363.8543754363005
477,Virginia,2010,10.016854248538,34.726900584795196,1.4803340657894721,118.49147953216354,164.71556843128621
478,Virginia,2011,7.925899977813004,33.1635372424722,0.6147287321711563,289.20982171156817,330.91398766402455
479,Virginia,2012,7.994418603857555,31.05734272997039,0.5689378241839768,250.41582492581483,290.03652408382675
480,Virginia,2013,7.044391261904766,27.440159090909166,0.5374829853896124,265.80988041125386,300.8319137494574
481,Virginia,2014,5.253935297297296,29.965174880763033,0.5802864825119245,260.72070826708966,296.5201049276619
482,Virginia,2015,5.4428425258397795,29.290275193798347,0.38769870090439107,267.7839709302298,302.9047873507724
483,Virginia,2016,10.320662866666662,22.907900000000016,0.5506167166666669,291.8260166666666,325.60519624999995
484,Washington,2013,11.611419756756764,15.162108108108097,1.0791548108108107,181.3886216216215,209.24130429729718
485,Washington,2014,8.86268676190476,29.978190476190484,0.26370826190476176,208.3429761904761,247.4475616904761
486,Washington,2015,9.67258483333332,21.468494047619032,0.8137348839285707,203.47927976190485,235.43409352678577
487,Washington,2016,14.73053810344828,15.90124137931035,0.20271648275862056,274.3267413793102,305.16123734482744
488,Wisconsin,2006,14.7652431034483,23.081554597701093,2.625670935344824,353.59729166666955,394.0697603031638
489,Wisconsin,2007,17.253054774193544,15.142419354838694,2.4937418225806454,314.8375483870966,349.7267643387095
490,Wyoming,2007,1.7338185817174512,40.41620498614957,1.0227835249307489,166.72266481994433,209.8954719127421
491,Wyoming,2008,2.2701783826366615,39.81748874598068,0.5443959228295822,66.05486816720254,108.68693121864946
492,Wyoming,2011,4.168865709030102,37.89019063545155,0.16421362374581844,123.08288405797116,165.3061540261986
493,Wyoming,2012,3.9003479291666583,37.04996249999995,0.2786480902777781,211.28074861111153,252.5097071305559
494,Wyoming,2013,4.13689399860531,39.27690655509063,0.20484122524407197,52.76451882845208,96.3831606073921
495,Wyoming,2014,2.993313720368229,37.302980437284226,0.21762683831990862,27.999284234752686,68.51320523072505
496,Wyoming,2015,3.044855312906224,36.615062209842236,0.24692582451253448,46.245135561745606,86.1519789090066
497,Wyoming,2016,3.425564388888893,39.14851111111106,-0.03359571666666666,92.47769444444468,135.01817422777796
